series_id,data_type,dataset_role,method,comparison,feature_id,logFC,AveExpr,t,P.Value,adj.P.Val,B
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,CDH3.chr16,3.08049849000572,4.24737797848351,15.4800663716503,1.28961835069989e-18,2.30983542793858e-14,32.2132277424113
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,EPB41L5.chr2,-1.8137747993723,6.11053094147248,-15.0477544168876,3.44292598763183e-18,3.08331236822368e-14,31.3352911238692
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,CCDC48.chr3,-2.09370794588478,4.3237784815225,-14.4848695352677,1.27440447208236e-17,7.44141671640751e-14,30.0159857049603
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,C10orf116.chr10,-1.95275664944801,6.59530868780401,-14.3724964619995,1.66186515915527e-17,7.44141671640751e-14,29.7735205557113
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,ALDH18A1.chr10,1.16216285591966,5.44504550699348,14.0278641533492,3.78465028030152e-17,1.35573742340961e-13,28.9550002586659
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,DAPK2.chr15,-2.16951440096049,5.03664439751237,-12.9477511393085,5.45889983899749e-16,1.54437232154735e-12,26.3161726990699
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,PTGFRN.chr1,1.8898715003215,5.94276933443019,12.8713404028363,6.62822482732878e-16,1.54437232154735e-12,26.1060462398396
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,COL17A1.chr10,4.76651471589721,2.99894102704381,12.7941780248838,8.06924540635389e-16,1.54437232154735e-12,25.7593557309697
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,TMEM59L.chr19,3.73060230343748,0.608306273103712,12.7758325230586,8.45652702738154e-16,1.54437232154735e-12,25.0837763723235
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,EMP2.chr16,-2.09519286286681,9.46784831198765,-12.7682318949529,8.622479602185e-16,1.54437232154735e-12,25.8676427534976
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,IGFL2.chr19,6.12316933375309,-1.60196827297959,12.5906357128239,1.36057857849463e-15,1.9619437299318e-12,23.3829490464073
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,C11orf9.chr11,-3.01097790894128,4.90462405482032,-12.5803420769716,1.39719510904852e-15,1.9619437299318e-12,25.390644703349
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,RTKN2.chr10,-4.81150701193099,5.90137152443002,-12.5729793502608,1.42400025063444e-15,1.9619437299318e-12,25.3722018076988
