series_id,data_type,dataset_role,method,comparison,feature_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,platform,standard_feature_id,gene_symbol,mirna_name,entrez_id,all_mapped_symbols,annotation_source,is_annotated,is_multi_mapped
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010682,-1.28080811166667,10.9347363696667,-4.2209175968448,0.0004851744460162,0.0067369937361114,-0.136176272482707,GPL8936,hsa-miR-30d,,hsa-miR-30d,,hsa-miR-30d,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012618,-1.11663820933333,5.7607770774,-4.20955157787953,0.000497762311338,0.0068336859692178,-0.160897880331939,GPL8936,hsa-miR-516a-5p,,hsa-miR-516a-5p,,hsa-miR-516a-5p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013824,-1.36728374783333,6.4506490728,-4.18111599986263,0.0005307136676254,0.0072046604040769,-0.222751286927805,GPL8936,hiv1-miR-H1,,hiv1-miR-H1,,hiv1-miR-H1,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012013,1.41478759372222,11.9232867947333,4.17335507636151,0.0005400824214717,0.007291112689868,-0.239633821824564,GPL8936,hsa-miR-29a,,hsa-miR-29a,,hsa-miR-29a,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014861,-2.37636170055556,8.61094291433333,-4.16903055014539,0.0005453748457313,0.0073218832879948,-0.24904119136403,GPL8936,hsa-miR-483-5p,,hsa-miR-483-5p,,hsa-miR-483-5p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012208,1.09841023022222,5.87273415713333,4.1472906043373,0.000572781201656,0.0076057831695306,-0.296334084248289,GPL8936,hsa-miR-125a-5p,,hsa-miR-125a-5p,,hsa-miR-125a-5p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010209,1.70364108083334,6.702218559,4.13638226223592,0.0005870501985474,0.0077528912090779,-0.320064233228865,GPL8936,hsa-miR-200a,,hsa-miR-200a,,hsa-miR-200a,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010387,1.58578411272222,6.47217617846667,4.11500116891016,0.000616063118714,0.0080485665509418,-0.366576548569423,GPL8936,hsa-miR-146b-5p,,hsa-miR-146b-5p,,hsa-miR-146b-5p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011314,1.40301127894444,6.37194808253333,4.10401933514564,0.0006315204424577,0.0082063886372854,-0.390465815414982,GPL8936,hsa-miR-768-5p_v11.0,,hsa-miR-768-5p_v11.0,,hsa-miR-768-5p_v11.0,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011725,-1.42211215294444,7.44254448206667,-4.09173371072107,0.0006492750037232,0.0083855630527453,-0.417190533158899,GPL8936,hcmv-miR-UL70-3p,,hcmv-miR-UL70-3p,,hcmv-miR-UL70-3p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013407,-1.96298997772222,7.13187731353333,-4.08814481125556,0.0006545554734853,0.0083855630527453,-0.424997223724938,GPL8936,hsa-miR-135a*,,hsa-miR-135a*,,hsa-miR-135a*,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012131,2.89141874144444,8.7332603362,4.08739690630808,0.0006556613086508,0.0083855630527453,-0.426624079109783,GPL8936,hsa-miR-223,,hsa-miR-223,,hsa-miR-223,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014894,1.47854322277778,6.51707468066667,4.07319312276805,0.0006770223746042,0.0085685644285851,-0.457519526741871,GPL8936,hsa-miR-551b,,hsa-miR-551b,,hsa-miR-551b,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012265,1.03509443716667,7.87599599213333,4.04731061376374,0.0007177592230643,0.0089904892373528,-0.513812815251591,GPL8936,hsa-miR-200c,,hsa-miR-200c,,hsa-miR-200c,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012085,1.60896518144445,7.83999370786667,4.02229352545753,0.000759469551754,0.0094158725038894,-0.568215465448893,GPL8936,hsa-miR-34a,,hsa-miR-34a,,hsa-miR-34a,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012231,-1.74618670027778,8.146494715,-3.99002799292313,0.0008168733013854,0.0098792298327325,-0.638364797452671,GPL8936,hsa-miR-134,,hsa-miR-134,,hsa-miR-134,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010053,2.54784231611111,8.639134652,3.98986672866384,0.0008171708627075,0.0098792298327325,-0.63871535376871,GPL8936,hsa-miR-29b,,hsa-miR-29b,,hsa-miR-29b,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012246,-2.27466433811111,8.8181442438,-3.98524604794687,0.0008257431246123,0.0099334445188509,-0.648759549207299,GPL8936,hsa-miR-188-5p,,hsa-miR-188-5p,,hsa-miR-188-5p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013789,-2.67621507794445,6.89274933473333,-3.97879530369982,0.0008378613672147,0.0099804074624114,-0.662781038246138,GPL8936,ebv-miR-BART19-3p,,ebv-miR-BART19-3p,,ebv-miR-BART19-3p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012289,1.05310704372222,5.7961984434,3.97574436900843,0.0008436546762467,0.0100003944550219,-0.669412285067971,GPL8936,hsa-miR-34c-3p,,hsa-miR-34c-3p,,hsa-miR-34c-3p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010700,2.74828040733333,9.84044583373333,3.97133810892519,0.0008520924383075,0.0100028242757846,-0.678988956646618,GPL8936,hsa-miR-199a-5p,,hsa-miR-199a-5p,,hsa-miR-199a-5p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012212,-2.41030438361111,7.65794982933333,-3.95861241832012,0.0008769388970433,0.0101903656734484,-0.706644559925437,GPL8936,hsa-miR-125a-3p,,hsa-miR-125a-3p,,hsa-miR-125a-3p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012861,-1.78420831138889,7.563795548,-3.95442514946805,0.0008852719600914,0.0101903656734484,-0.715743454560037,GPL8936,hsa-miR-671-5p,,hsa-miR-671-5p,,hsa-miR-671-5p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010344,-1.50757923416667,7.02135205,-3.95312666358064,0.0008878721356912,0.0101903656734484,-0.718564955787512,GPL8936,hsa-miR-557,,hsa-miR-557,,hsa-miR-557,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012918,-1.56819272194444,6.923862959,-3.9525466723215,0.0008890360176012,0.0101903656734484,-0.719825213426501,GPL8936,hsa-miR-874,,hsa-miR-874,,hsa-miR-874,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012247,-2.19029177555556,8.80324649,-3.93688385596478,0.0009210509505338,0.0103392001705883,-0.75385521795976,GPL8936,hsa-miR-188-5p,,hsa-miR-188-5p,,hsa-miR-188-5p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012150,1.04405927033333,5.8555193362,3.93580658808886,0.0009232948300484,0.0103392001705883,-0.756195494704908,GPL8936,hsa-miR-1,,hsa-miR-1,,hsa-miR-1,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010153,1.2868868715,6.35040181606667,3.92050003930912,0.0009557746413061,0.0106538182494219,-0.789443871343361,GPL8936,hsa-miR-324-5p,,hsa-miR-324-5p,,hsa-miR-324-5p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013406,-1.85953402172222,7.0321813978,-3.9123662081914,0.0009734967277903,0.0108018130069885,-0.807108856445426,GPL8936,hsa-miR-135a*,,hsa-miR-135a*,,hsa-miR-135a*,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012266,1.32896996561111,9.85216175286667,3.90949002569972,0.0009798417154817,0.0108227971300933,-0.813354796168875,GPL8936,hsa-miR-200c,,hsa-miR-200c,,hsa-miR-200c,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013020,-1.07960009494444,5.92291911153333,-3.90564788423799,0.0009883822091921,0.0108677319834255,-0.821697978474121,GPL8936,hsa-miR-760,,hsa-miR-760,,hsa-miR-760,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010808,-2.5708556795,9.05622886846667,-3.8759350019199,0.0010569918067297,0.0115178927818537,-0.886201277885503,GPL8936,hsa-miR-575,,hsa-miR-575,,hsa-miR-575,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011341,-1.69453247161111,7.0747798302,-3.86743413216191,0.0010774824807136,0.0116887608398847,-0.904649468952932,GPL8936,hsa-miR-765,,hsa-miR-765,,hsa-miR-765,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013004,-1.74223672438889,6.1353344682,-3.83929306918039,0.0011481868056278,0.0122372541126122,-0.965698252082345,GPL8936,hsa-miR-665,,hsa-miR-665,,hsa-miR-665,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012230,-1.731999776,8.19129758906667,-3.82792579295692,0.0011780435393919,0.0123924060637337,-0.990348228163589,GPL8936,hsa-miR-134,,hsa-miR-134,,hsa-miR-134,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013217,1.00532878183333,5.92476128093333,3.82361545415834,0.0011895663600004,0.012459682132763,-0.999693623235384,GPL8936,hsa-miR-32*,,hsa-miR-32*,,hsa-miR-32*,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013022,-1.00556354783333,6.1577686578,-3.81757905997314,0.0012058926899744,0.0124635326582226,-1.01277983259027,GPL8936,hsa-miR-760,,hsa-miR-760,,hsa-miR-760,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013320,-1.21421176,5.642711015,-3.81632719842942,0.0012093064209098,0.0124635326582226,-1.01549350165085,GPL8936,hsa-miR-183*,,hsa-miR-183*,,hsa-miR-183*,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014916,1.11747118477778,5.9242327422,3.81590858933009,0.0012104500853253,0.0124635326582226,-1.01640090629352,GPL8936,hsa-miR-374b,,hsa-miR-374b,,hsa-miR-374b,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012406,-1.24494168183333,5.80843180106667,-3.80701717893569,0.0012349983712285,0.0125566780003567,-1.03567244720237,GPL8936,hsa-miR-345,,hsa-miR-345,,hsa-miR-345,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010976,2.1793941865,11.5906376020667,3.78047471520843,0.0013112716366054,0.0131127163660547,-1.09317705201545,GPL8936,hsa-miR-21,,hsa-miR-21,,hsa-miR-21,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010208,1.31407532827778,6.1561716218,3.75864957827944,0.0013774930486038,0.013662482073907,-1.14043237311974,GPL8936,hsa-miR-200a,,hsa-miR-200a,,hsa-miR-200a,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012505,-1.63838227244444,10.5772614732,-3.73937482183396,0.001438740131362,0.0140973327387487,-1.1821422587715,GPL8936,hsa-miR-494,,hsa-miR-494,,hsa-miR-494,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011999,2.51439877011111,10.6834802530667,3.7190781231841,0.0015061664708498,0.0145816116500604,-1.22603842023885,GPL8936,hsa-miR-26a,,hsa-miR-26a,,hsa-miR-26a,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014896,-2.550949577,9.17343582113333,-3.7164901275056,0.0015149868766685,0.014608802025018,-1.23163361142274,GPL8936,hsa-miR-575,,hsa-miR-575,,hsa-miR-575,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012086,1.8561943995,8.41733718953333,3.70790769128331,0.0015446069287005,0.0147325759874466,-1.25018544125479,GPL8936,hsa-miR-34a,,hsa-miR-34a,,hsa-miR-34a,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012261,-1.72393926683333,8.3789036644,-3.70338931172474,0.0015604316722463,0.0147606574032298,-1.2599503774952,GPL8936,hsa-miR-320a,,hsa-miR-320a,,hsa-miR-320a,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010640,-1.39419352638889,6.889045223,-3.699869037766,0.0015728724004036,0.0147606574032298,-1.26755727307661,GPL8936,hsa-miR-601,,hsa-miR-601,,hsa-miR-601,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012919,-1.25708121838889,7.1813620638,-3.698825886309,0.0015765778295754,0.0147606574032298,-1.26981123451527,GPL8936,hsa-miR-874,,hsa-miR-874,,hsa-miR-874,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010492,1.24108759122222,5.81147388506667,3.69623694963435,0.0015858116643738,0.0147606574032298,-1.27540488090939,GPL8936,hsa-miR-374a,,hsa-miR-374a,,hsa-miR-374a,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012383,1.18448755388889,5.70891626033333,3.69617407358139,0.0015860365889125,0.0147606574032298,-1.27554072481232,GPL8936,hsa-miR-135b,,hsa-miR-135b,,hsa-miR-135b,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011097,-1.67287717961111,6.4932485804,-3.69603683427674,0.0015865276409707,0.0147606574032298,-1.27583722978002,GPL8936,hsa-miR-572,,hsa-miR-572,,hsa-miR-572,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012860,-1.64449042961111,7.30373748306667,-3.69465558121179,0.0015914782879202,0.0147606574032298,-1.27882134762935,GPL8936,hsa-miR-671-5p,,hsa-miR-671-5p,,hsa-miR-671-5p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011023,-1.05012704372222,6.19155091193333,-3.68444173787243,0.0016285662601102,0.0150098033226002,-1.30088355645809,GPL8936,hsa-miR-610,,hsa-miR-610,,hsa-miR-610,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014215,1.13119675061111,6.34532172853333,3.65485579686766,0.0017409147855878,0.0158442806328778,-1.36474672022012,GPL8936,hsa-miR-551b,,hsa-miR-551b,,hsa-miR-551b,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010642,-1.42659252516667,6.97356526706667,-3.64779702049811,0.001768837468775,0.0159519481848598,-1.37997364887307,GPL8936,hsa-miR-601,,hsa-miR-601,,hsa-miR-601,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010465,2.25094521655556,7.30409516993333,3.6458913693261,0.001776451663257,0.0159519481848598,-1.38408377451929,GPL8936,hsa-miR-34b*,,hsa-miR-34b*,,hsa-miR-34b*,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010154,1.1098534025,6.20348954033333,3.64482810987044,0.0017807141433364,0.0159519481848598,-1.38637689660627,GPL8936,hsa-miR-324-5p,,hsa-miR-324-5p,,hsa-miR-324-5p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010504,1.89259225427778,7.62907541306667,3.6436204406255,0.0017855678626674,0.0159519481848598,-1.38898135659285,GPL8936,hsa-miR-205,,hsa-miR-205,,hsa-miR-205,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012323,-1.23439057988889,6.7467344944,-3.62970470495059,0.0018424528083685,0.0163998546678956,-1.41898353731116,GPL8936,hsa-miR-371-5p,,hsa-miR-371-5p,,hsa-miR-371-5p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010459,1.260030403,6.0147163998,3.62551961136823,0.0018599098795264,0.01649482119434,-1.42800344983408,GPL8936,hsa-miR-660,,hsa-miR-660,,hsa-miR-660,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011025,-1.07618621872222,6.27264551826667,-3.62089926604245,0.0018793731579953,0.0166068246324675,-1.43795974076021,GPL8936,hsa-miR-610,,hsa-miR-610,,hsa-miR-610,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010390,1.60489073344445,7.26988157973333,3.61857296834233,0.0018892490740179,0.0166336059777663,-1.4429719540947,GPL8936,hsa-miR-30b,,hsa-miR-30b,,hsa-miR-30b,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010643,-1.49465462255555,6.99704508813333,-3.61451984765334,0.0019065790807183,0.0167255854373483,-1.45170366324363,GPL8936,hsa-miR-601,,hsa-miR-601,,hsa-miR-601,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010607,1.340420955,6.80385457366667,3.61227536003375,0.0019162436244969,0.0167498993076535,-1.45653839913667,GPL8936,hsa-miR-140-5p,,hsa-miR-140-5p,,hsa-miR-140-5p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010641,-1.45395430433333,7.0225216564,-3.59476063459395,0.0019933480658241,0.01729941357126,-1.49425094154514,GPL8936,hsa-miR-601,,hsa-miR-601,,hsa-miR-601,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010464,2.07812569411111,7.1512921458,3.57190703983837,0.0020985970350488,0.0179846278905455,-1.54341776198025,GPL8936,hsa-miR-34b*,,hsa-miR-34b*,,hsa-miR-34b*,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010690,1.47944918761111,7.27160569406667,3.54894812470768,0.0022098721645031,0.0187107643196608,-1.59276190429979,GPL8936,hsa-miR-221,,hsa-miR-221,,hsa-miR-221,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010503,1.81437994683333,7.2243149676,3.52893833736932,0.0023116046823115,0.0194366760485019,-1.63572555667492,GPL8936,hsa-miR-205,,hsa-miR-205,,hsa-miR-205,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012012,1.3519075895,10.4353912008667,3.50834567686745,0.0024211381106558,0.020286521721702,-1.67989800251242,GPL8936,hsa-miR-29a,,hsa-miR-29a,,hsa-miR-29a,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013404,-1.68934781077778,6.81843459453333,-3.504104188239,0.0024443282515691,0.0202909309385796,-1.68899070208455,GPL8936,hsa-miR-135a*,,hsa-miR-135a*,,hsa-miR-135a*,GPL8936_platform_table,True,False
