series_id,data_type,dataset_role,method,comparison,feature_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,platform,standard_feature_id,gene_symbol,mirna_name,entrez_id,all_mapped_symbols,annotation_source,is_annotated,is_multi_mapped
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,DarkCorner,-0.0654855816666653,5.07748326166667,-0.410979043877364,0.685799679443476,0.867965219295649,-6.42944346666262,GPL8936,DarkCorner,,DarkCorner,,DarkCorner,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,NC1_00000197,-0.0252698440555551,4.95635682506667,-0.176187436944801,0.862057106404866,0.950095352638533,-6.5001451714846,GPL8936,NC1_00000197,,NC1_00000197,,NC1_00000197,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,NC1_00000215,-0.268185108166667,4.9242485386,-1.97004442074101,0.0639579276340408,0.219989361261538,-4.70292516339549,GPL8936,NC1_00000215,,NC1_00000215,,NC1_00000215,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,NC2_00079215,-0.165276320222223,4.93309326553333,-1.15846521598012,0.261380815371445,0.520619165043124,-5.84850620192414,GPL8936,NC2_00079215,,NC2_00079215,,NC2_00079215,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,NC2_00092197,-0.235353370777778,4.9755219342,-1.73469450405918,0.0993909538676727,0.293402095534588,-5.08062498842999,GPL8936,NC2_00092197,,NC2_00092197,,NC2_00092197,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,NC2_00106057,-0.0894778586111108,4.97701273066667,-0.610189725712103,0.549143912892397,0.786340429185931,-6.3260829600927,GPL8936,NC2_00106057,,NC2_00106057,,NC2_00106057,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,NC2_00122731,-0.0139592296111117,4.96187929973333,-0.0932835071940746,0.926679117612647,0.973838553277365,-6.5116526952653,GPL8936,NC2_00122731,,NC2_00122731,,NC2_00122731,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,SCorner3,-0.0994152517777781,5.09398003226667,-0.421427366885399,0.678289146678863,0.861326559894574,-6.42500099080819,GPL8936,SCorner3,,SCorner3,,SCorner3,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013723,-0.321443859222222,4.8155641268,-1.47117174084227,0.158016319305905,0.387858238296311,-5.46183724533494,GPL8936,ebv-miR-BART1-3p,,ebv-miR-BART1-3p,,ebv-miR-BART1-3p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013719,0.309796029611111,5.06911045093333,1.90668430663673,0.0721820153013559,0.238318338562901,-4.80778356925777,GPL8936,ebv-miR-BART1-5p,,ebv-miR-BART1-5p,,ebv-miR-BART1-5p,GPL8936_platform_table,True,False
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011670,0.239813929944444,5.18311937146667,1.18443307703987,0.25120557090894,0.510712035549556,-5.81934181791215,GPL8936,ebv-miR-BART10,,ebv-miR-BART10,,ebv-miR-BART10,GPL8936_platform_table,True,False
