series_id,data_type,dataset_role,method,comparison,feature_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,platform,standard_feature_id,gene_symbol,mirna_name,entrez_id,all_mapped_symbols,annotation_source,is_annotated,is_multi_mapped
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,CDH3.chr16,3.08049849000572,4.24737797848351,15.4800663716503,1.28961835069989e-18,2.30983542793858e-14,32.2132277424113,RNAseq_gene_symbol_chr_suffix,CDH3,CDH3,,,CDH3,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,EPB41L5.chr2,-1.8137747993723,6.11053094147248,-15.0477544168876,3.4429259876318297e-18,3.08331236822368e-14,31.3352911238692,RNAseq_gene_symbol_chr_suffix,EPB41L5,EPB41L5,,,EPB41L5,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,CCDC48.chr3,-2.09370794588478,4.3237784815225,-14.4848695352677,1.27440447208236e-17,7.44141671640751e-14,30.0159857049603,RNAseq_gene_symbol_chr_suffix,CCDC48,CCDC48,,,CCDC48,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,C10orf116.chr10,-1.95275664944801,6.59530868780401,-14.3724964619995,1.66186515915527e-17,7.44141671640751e-14,29.7735205557113,RNAseq_gene_symbol_chr_suffix,C10orf116,C10orf116,,,C10orf116,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,ALDH18A1.chr10,1.16216285591966,5.44504550699348,14.0278641533492,3.78465028030152e-17,1.35573742340961e-13,28.9550002586659,RNAseq_gene_symbol_chr_suffix,ALDH18A1,ALDH18A1,,,ALDH18A1,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,DAPK2.chr15,-2.16951440096049,5.03664439751237,-12.9477511393085,5.45889983899749e-16,1.5443723215473499e-12,26.3161726990699,RNAseq_gene_symbol_chr_suffix,DAPK2,DAPK2,,,DAPK2,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,PTGFRN.chr1,1.8898715003215,5.94276933443019,12.8713404028363,6.62822482732878e-16,1.5443723215473499e-12,26.1060462398396,RNAseq_gene_symbol_chr_suffix,PTGFRN,PTGFRN,,,PTGFRN,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,COL17A1.chr10,4.76651471589721,2.99894102704381,12.7941780248838,8.06924540635389e-16,1.5443723215473499e-12,25.7593557309697,RNAseq_gene_symbol_chr_suffix,COL17A1,COL17A1,,,COL17A1,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,TMEM59L.chr19,3.73060230343748,0.608306273103712,12.7758325230586,8.45652702738154e-16,1.5443723215473499e-12,25.0837763723235,RNAseq_gene_symbol_chr_suffix,TMEM59L,TMEM59L,,,TMEM59L,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,EMP2.chr16,-2.09519286286681,9.46784831198765,-12.7682318949529,8.622479602185e-16,1.5443723215473499e-12,25.8676427534976,RNAseq_gene_symbol_chr_suffix,EMP2,EMP2,,,EMP2,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,IGFL2.chr19,6.12316933375309,-1.60196827297959,12.5906357128239,1.3605785784946301e-15,1.9619437299318e-12,23.3829490464073,RNAseq_gene_symbol_chr_suffix,IGFL2,IGFL2,,,IGFL2,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,C11orf9.chr11,-3.01097790894128,4.90462405482032,-12.5803420769716,1.3971951090485201e-15,1.9619437299318e-12,25.390644703349,RNAseq_gene_symbol_chr_suffix,C11orf9,C11orf9,,,C11orf9,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,RTKN2.chr10,-4.81150701193099,5.90137152443002,-12.5729793502608,1.4240002506344402e-15,1.9619437299318e-12,25.3722018076988,RNAseq_gene_symbol_chr_suffix,RTKN2,RTKN2,,,RTKN2,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,GALNT13.chr2,-4.30618652824428,0.634465753768412,-12.3908866533042,2.2832403000258904e-15,2.8465352470527997e-12,24.1866788091344,RNAseq_gene_symbol_chr_suffix,GALNT13,GALNT13,,,GALNT13,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,AFF3.chr2,-1.91484333940468,4.42830287330168,-12.3514012384133,2.5307551556752703e-15,2.8465352470527997e-12,24.802737322229,RNAseq_gene_symbol_chr_suffix,AFF3,AFF3,,,AFF3,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,CXCL14.chr5,3.54109919198986,4.04262031290498,12.3495774825609,2.54282641688598e-15,2.8465352470527997e-12,24.7838714244266,RNAseq_gene_symbol_chr_suffix,CXCL14,CXCL14,,,CXCL14,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,CRLF1.chr19,3.80160165656448,2.82792787791717,12.2721211442567,3.11353086810327e-15,3.28037949285868e-12,24.4891048065823,RNAseq_gene_symbol_chr_suffix,CRLF1,CRLF1,,,CRLF1,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,ITLN2.chr1,-5.67370531248066,2.13620355643631,-12.2012903791845,3.74933144614355e-15,3.6620284494535695e-12,24.0885716630998,RNAseq_gene_symbol_chr_suffix,ITLN2,ITLN2,,,ITLN2,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,IGFL1.chr19,5.59557450750385,-3.25959844370465,12.1877996602507,3.8846820690982005e-15,3.6620284494535695e-12,22.1746568311062,RNAseq_gene_symbol_chr_suffix,IGFL1,IGFL1,,,IGFL1,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,CYS1.chr2,-2.29756714267045,3.02636980678469,-12.0049584614843,6.2962130547635106e-15,5.4159929352056295e-12,23.8699090060837,RNAseq_gene_symbol_chr_suffix,CYS1,CYS1,,,CYS1,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,ANKRD29.chr18,-2.17263583792622,5.00581774362777,-12.0017486620334,6.35005592313764e-15,5.4159929352056295e-12,23.8804585349486,RNAseq_gene_symbol_chr_suffix,ANKRD29,ANKRD29,,,ANKRD29,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,SERPINF1.chr17,2.15650222741777,7.23976830543452,11.8630793301405,9.185153466507471e-15,7.477967442664329e-12,23.4897297139143,RNAseq_gene_symbol_chr_suffix,SERPINF1,SERPINF1,,,SERPINF1,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,FRMD5.chr15,2.59546907097208,-0.5989915704126,11.7749401591792,1.16287359168353e-14,9.05575169593203e-12,22.3121331147644,RNAseq_gene_symbol_chr_suffix,FRMD5,FRMD5,,,FRMD5,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,VSIG10.chr12,-1.68031260032878,4.81374811320075,-11.6861404928785,1.4763255955554102e-14,1.0943888976590499e-11,23.0407246122782,RNAseq_gene_symbol_chr_suffix,VSIG10,VSIG10,,,VSIG10,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,BTNL9.chr5,-3.37823702594257,5.91406584244202,-11.671764569154,1.53462893472518e-14,1.0943888976590499e-11,23.0016810861843,RNAseq_gene_symbol_chr_suffix,BTNL9,BTNL9,,,BTNL9,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,GPM6A.chr4,-2.94099992032993,4.39407875721339,-11.6583910459542,1.5909701608309102e-14,1.0943888976590499e-11,22.9894461033411,RNAseq_gene_symbol_chr_suffix,GPM6A,GPM6A,,,GPM6A,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,ECEL1P2.chr2,-3.06136608324719,1.62335147129112,-11.6449450252551,1.6497403962254602e-14,1.0943888976590499e-11,22.7482898783276,RNAseq_gene_symbol_chr_suffix,ECEL1P2,ECEL1P2,,,ECEL1P2,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,FHL2.chr2,2.2814662205864,4.69391782286698,11.4651174458851,2.68579997781299e-14,1.6206592942594298e-11,22.4585518833632,RNAseq_gene_symbol_chr_suffix,FHL2,FHL2,,,FHL2,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,PTPN21.chr14,-1.44456378243467,5.883871641841,-11.4612097118727,2.7145206201654202e-14,1.6206592942594298e-11,22.3995117122397,RNAseq_gene_symbol_chr_suffix,PTPN21,PTPN21,,,PTPN21,feature_id_gene_symbol_chr_suffix_removed,True,False
GSE92592,bulk mRNA,validation,edgeR_limma_voom,IPF_vs_Control,SERTM1.chr13,-5.40638979240763,0.912433522515611,-11.3159232668747,4.03690651890118e-14,2.3324204083883598e-11,21.5576148190623,RNAseq_gene_symbol_chr_suffix,SERTM1,SERTM1,,,SERTM1,feature_id_gene_symbol_chr_suffix_removed,True,False
