model,fold_id,feature
lasso_logistic,1,ASPN
lasso_logistic,1,CDH3
lasso_logistic,1,COL14A1
lasso_logistic,1,CSF3R
lasso_logistic,1,FNDC1
lasso_logistic,1,GPX3
lasso_logistic,1,GRASP
lasso_logistic,1,HMCN1
lasso_logistic,1,KLHL13
lasso_logistic,1,NECAB1
lasso_logistic,1,PDE7B
lasso_logistic,1,PSD3
lasso_logistic,1,PTGFRN
lasso_logistic,1,SLCO4A1
lasso_logistic,1,SYTL2
lasso_logistic,2,ANK2
lasso_logistic,2,ASPN
lasso_logistic,2,C12ORF75
lasso_logistic,2,CD24
lasso_logistic,2,CDH3
lasso_logistic,2,CFH
lasso_logistic,2,COL14A1
lasso_logistic,2,COL15A1
lasso_logistic,2,COL3A1
lasso_logistic,2,CSF3R
lasso_logistic,2,CXCL14
lasso_logistic,2,DCLK1
lasso_logistic,2,DIO2
lasso_logistic,2,FNDC1
lasso_logistic,2,GPX3
lasso_logistic,2,GRASP
lasso_logistic,2,HMCN1
lasso_logistic,2,IL18R1
lasso_logistic,2,IL18RAP
lasso_logistic,2,KLHL13
lasso_logistic,2,LRRC17
lasso_logistic,2,MMP7
lasso_logistic,2,NECAB1
lasso_logistic,2,NPR1
lasso_logistic,2,PDE7B
lasso_logistic,2,PSD3
lasso_logistic,2,PTGFRN
lasso_logistic,2,SLCO4A1
lasso_logistic,2,SYTL2
lasso_logistic,2,THY1
lasso_logistic,3,ASPN
lasso_logistic,3,CD24
lasso_logistic,3,CDH3
lasso_logistic,3,COL14A1
lasso_logistic,3,CSF3R
lasso_logistic,3,FNDC1
lasso_logistic,3,GPX3
lasso_logistic,3,HMCN1
lasso_logistic,3,KLHL13
lasso_logistic,3,LRRC17
lasso_logistic,3,NECAB1
lasso_logistic,3,PSD3
lasso_logistic,3,PTGFRN
lasso_logistic,3,SLCO4A1
lasso_logistic,3,SYTL2
lasso_logistic,4,ACTG2
lasso_logistic,4,ACVRL1
lasso_logistic,4,AFF3
lasso_logistic,4,ANK2
lasso_logistic,4,ASPN
lasso_logistic,4,BTNL9
lasso_logistic,4,C12ORF75
lasso_logistic,4,CCDC146
lasso_logistic,4,CCDC80
lasso_logistic,4,CCL13
lasso_logistic,4,CD24
lasso_logistic,4,CDH2
lasso_logistic,4,CDH3
lasso_logistic,4,CDHR3
lasso_logistic,4,CFH
lasso_logistic,4,CLDN1
lasso_logistic,4,CLEC4E
lasso_logistic,4,CLIC6
lasso_logistic,4,CNTN3
lasso_logistic,4,COL14A1
lasso_logistic,4,COL15A1
lasso_logistic,4,COL17A1
lasso_logistic,4,COL1A1
lasso_logistic,4,COL3A1
lasso_logistic,4,COMP
lasso_logistic,4,CP
lasso_logistic,4,CRISPLD1
lasso_logistic,4,CRTAC1
lasso_logistic,4,CSF3R
lasso_logistic,4,CXCL14
lasso_logistic,4,DCLK1
lasso_logistic,4,DIO2
lasso_logistic,4,DTHD1
lasso_logistic,4,DUOX1
lasso_logistic,4,F2RL3
lasso_logistic,4,FAM83D
lasso_logistic,4,FCN3
lasso_logistic,4,FIBIN
lasso_logistic,4,FMO5
lasso_logistic,4,FNDC1
lasso_logistic,4,GEM
lasso_logistic,4,GOLM1
lasso_logistic,4,GPX3
lasso_logistic,4,GPX8
lasso_logistic,4,GRASP
lasso_logistic,4,HDC
lasso_logistic,4,HHLA2
lasso_logistic,4,HIF3A
lasso_logistic,4,HMCN1
lasso_logistic,4,HPSE2
lasso_logistic,4,HSPA4L
lasso_logistic,4,HYDIN
lasso_logistic,4,ID1
lasso_logistic,4,IL13RA2
lasso_logistic,4,IL18R1
lasso_logistic,4,IL18RAP
lasso_logistic,4,INMT
lasso_logistic,4,ITGB8
lasso_logistic,4,ITLN2
lasso_logistic,4,KLHL13
lasso_logistic,4,KRT5
lasso_logistic,4,LRRC17
lasso_logistic,4,LRRC32
lasso_logistic,4,LRRN1
lasso_logistic,4,LTBP1
lasso_logistic,4,MAP1A
lasso_logistic,4,MFSD2A
lasso_logistic,4,MMP7
lasso_logistic,4,NECAB1
lasso_logistic,4,NELL2
lasso_logistic,4,NPR1
lasso_logistic,4,OGN
lasso_logistic,4,PAMR1
lasso_logistic,4,PAPSS2
lasso_logistic,4,PCDH7
lasso_logistic,4,PDE7B
lasso_logistic,4,PLLP
lasso_logistic,4,PSD3
lasso_logistic,4,PTGFRN
lasso_logistic,4,PTPRB
lasso_logistic,4,S100A8
lasso_logistic,4,S1PR1
lasso_logistic,4,SCN1A
lasso_logistic,4,SFRP4
lasso_logistic,4,SIX4
lasso_logistic,4,SLCO4A1
lasso_logistic,4,SMAD6
lasso_logistic,4,SPATA18
lasso_logistic,4,SULF1
lasso_logistic,4,SYNPO2
lasso_logistic,4,SYTL2
lasso_logistic,4,TGFB3
lasso_logistic,4,THY1
lasso_logistic,4,TMEM100
lasso_logistic,4,TP63
lasso_logistic,4,TRIM2
lasso_logistic,4,TSPAN1
lasso_logistic,4,VIPR1
lasso_logistic,4,WDR49
lasso_logistic,4,ZNF385B
lasso_logistic,5,ASPN
lasso_logistic,5,CD24
lasso_logistic,5,CDH3
lasso_logistic,5,CFH
lasso_logistic,5,CNTN3
lasso_logistic,5,COL14A1
lasso_logistic,5,COL15A1
lasso_logistic,5,COL1A1
lasso_logistic,5,CSF3R
lasso_logistic,5,CXCL14
lasso_logistic,5,DCLK1
lasso_logistic,5,DIO2
lasso_logistic,5,F2RL3
lasso_logistic,5,FNDC1
lasso_logistic,5,GPX3
lasso_logistic,5,GRASP
lasso_logistic,5,HMCN1
lasso_logistic,5,IL18R1
lasso_logistic,5,IL18RAP
lasso_logistic,5,KLHL13
lasso_logistic,5,LRRC17
lasso_logistic,5,MMP7
lasso_logistic,5,NECAB1
lasso_logistic,5,PDE7B
lasso_logistic,5,PSD3
lasso_logistic,5,PTGFRN
lasso_logistic,5,S100A8
lasso_logistic,5,SLCO4A1
lasso_logistic,5,SYTL2
lasso_logistic,5,THY1
lasso_logistic,6,ASPN
lasso_logistic,6,CD24
lasso_logistic,6,CDH3
lasso_logistic,6,CNTN3
lasso_logistic,6,COL14A1
lasso_logistic,6,CSF3R
lasso_logistic,6,FNDC1
lasso_logistic,6,GPX3
lasso_logistic,6,HMCN1
lasso_logistic,6,KLHL13
lasso_logistic,6,NECAB1
lasso_logistic,6,PSD3
lasso_logistic,6,PTGFRN
lasso_logistic,6,SLCO4A1
lasso_logistic,6,SYTL2
lasso_logistic,7,ACVRL1
lasso_logistic,7,AFF3
lasso_logistic,7,ANK2
lasso_logistic,7,ASPN
lasso_logistic,7,BTNL9
lasso_logistic,7,C12ORF75
lasso_logistic,7,CCDC146
lasso_logistic,7,CCDC80
lasso_logistic,7,CCL13
lasso_logistic,7,CD24
lasso_logistic,7,CDH2
lasso_logistic,7,CDH3
lasso_logistic,7,CFH
lasso_logistic,7,CLDN1
lasso_logistic,7,CLEC4E
lasso_logistic,7,CNTN3
lasso_logistic,7,COL14A1
lasso_logistic,7,COL15A1
lasso_logistic,7,COL17A1
lasso_logistic,7,COL1A1
lasso_logistic,7,COL1A2
lasso_logistic,7,COL3A1
lasso_logistic,7,COMP
lasso_logistic,7,CP
lasso_logistic,7,CRISPLD1
lasso_logistic,7,CRTAC1
lasso_logistic,7,CSF3R
lasso_logistic,7,CTSK
lasso_logistic,7,CXCL14
lasso_logistic,7,DCLK1
lasso_logistic,7,DIO2
lasso_logistic,7,DTHD1
lasso_logistic,7,DUOX1
lasso_logistic,7,F2RL3
lasso_logistic,7,FAP
lasso_logistic,7,FCN3
lasso_logistic,7,FIBIN
lasso_logistic,7,FMO5
lasso_logistic,7,FNDC1
lasso_logistic,7,GEM
lasso_logistic,7,GOLM1
lasso_logistic,7,GPX3
lasso_logistic,7,GPX8
lasso_logistic,7,GRASP
lasso_logistic,7,HHLA2
lasso_logistic,7,HIF3A
lasso_logistic,7,HMCN1
lasso_logistic,7,HPSE2
lasso_logistic,7,HSPA4L
lasso_logistic,7,HYDIN
lasso_logistic,7,ID1
lasso_logistic,7,IL13RA2
lasso_logistic,7,IL18R1
lasso_logistic,7,IL18RAP
lasso_logistic,7,INMT
lasso_logistic,7,ITGB8
lasso_logistic,7,ITLN2
lasso_logistic,7,KLHL13
lasso_logistic,7,KRT5
lasso_logistic,7,LRRC17
lasso_logistic,7,LRRC32
lasso_logistic,7,LRRN1
lasso_logistic,7,LRRN4
lasso_logistic,7,LTBP1
lasso_logistic,7,MAP1A
lasso_logistic,7,MFSD2A
lasso_logistic,7,MMP7
lasso_logistic,7,NECAB1
lasso_logistic,7,NPR1
lasso_logistic,7,OGN
lasso_logistic,7,PAMR1
lasso_logistic,7,PAPSS2
lasso_logistic,7,PCDH7
lasso_logistic,7,PDE7B
lasso_logistic,7,PEBP4
lasso_logistic,7,PLLP
lasso_logistic,7,POSTN
lasso_logistic,7,PSD3
lasso_logistic,7,PTGFRN
lasso_logistic,7,PTPRB
lasso_logistic,7,RGS22
lasso_logistic,7,S100A8
lasso_logistic,7,S1PR1
lasso_logistic,7,SCN1A
lasso_logistic,7,SFRP4
lasso_logistic,7,SIX4
lasso_logistic,7,SLC39A8
lasso_logistic,7,SLCO4A1
lasso_logistic,7,SPATA18
lasso_logistic,7,SULF1
lasso_logistic,7,SYNPO2
lasso_logistic,7,SYTL2
lasso_logistic,7,TDO2
lasso_logistic,7,TGFB3
lasso_logistic,7,THY1
lasso_logistic,7,TMEM100
lasso_logistic,7,TP63
lasso_logistic,7,TRIM2
lasso_logistic,7,WDR49
lasso_logistic,7,ZNF385B
lasso_logistic,8,ACTG2
lasso_logistic,8,ACVRL1
lasso_logistic,8,AFF3
lasso_logistic,8,ANK2
lasso_logistic,8,ASPN
lasso_logistic,8,BTNL9
lasso_logistic,8,C12ORF75
lasso_logistic,8,CCDC146
lasso_logistic,8,CCDC80
lasso_logistic,8,CCL13
lasso_logistic,8,CD24
lasso_logistic,8,CDH2
lasso_logistic,8,CDH3
lasso_logistic,8,CFH
lasso_logistic,8,CLDN1
lasso_logistic,8,CLEC4E
lasso_logistic,8,CNTN3
lasso_logistic,8,COL14A1
lasso_logistic,8,COL15A1
lasso_logistic,8,COL17A1
lasso_logistic,8,COL1A1
lasso_logistic,8,COL1A2
lasso_logistic,8,COL3A1
lasso_logistic,8,COMP
lasso_logistic,8,CP
lasso_logistic,8,CRISPLD1
lasso_logistic,8,CRTAC1
lasso_logistic,8,CSF3R
lasso_logistic,8,CTSK
lasso_logistic,8,CXCL14
lasso_logistic,8,DCLK1
lasso_logistic,8,DIO2
lasso_logistic,8,DTHD1
lasso_logistic,8,DUOX1
lasso_logistic,8,F2RL3
lasso_logistic,8,FAP
lasso_logistic,8,FCN3
lasso_logistic,8,FIBIN
lasso_logistic,8,FMO5
lasso_logistic,8,FNDC1
lasso_logistic,8,GEM
lasso_logistic,8,GOLM1
lasso_logistic,8,GPX3
lasso_logistic,8,GPX8
lasso_logistic,8,GRASP
lasso_logistic,8,HDC
lasso_logistic,8,HHLA2
lasso_logistic,8,HIF3A
lasso_logistic,8,HMCN1
lasso_logistic,8,HPSE2
lasso_logistic,8,HSPA4L
lasso_logistic,8,ID1
lasso_logistic,8,IL13RA2
lasso_logistic,8,IL18R1
lasso_logistic,8,IL18RAP
lasso_logistic,8,IL1RL1
lasso_logistic,8,ITGB8
lasso_logistic,8,ITLN2
lasso_logistic,8,KLHL13
lasso_logistic,8,KRT5
lasso_logistic,8,LRRC17
lasso_logistic,8,LRRC32
lasso_logistic,8,LRRN1
lasso_logistic,8,LTBP1
lasso_logistic,8,MAP1A
lasso_logistic,8,MFSD2A
lasso_logistic,8,MMP7
lasso_logistic,8,MT1M
lasso_logistic,8,NECAB1
lasso_logistic,8,NPR1
lasso_logistic,8,OGN
lasso_logistic,8,PAMR1
lasso_logistic,8,PAPSS2
lasso_logistic,8,PCDH7
lasso_logistic,8,PDE7B
lasso_logistic,8,PLLP
lasso_logistic,8,PSD3
lasso_logistic,8,PTGFRN
lasso_logistic,8,PTPRB
lasso_logistic,8,S100A8
lasso_logistic,8,S1PR1
lasso_logistic,8,SCN1A
lasso_logistic,8,SFRP4
lasso_logistic,8,SIX4
lasso_logistic,8,SLAMF7
lasso_logistic,8,SLCO2A1
lasso_logistic,8,SLCO4A1
lasso_logistic,8,SMAD6
lasso_logistic,8,SPATA18
lasso_logistic,8,SULF1
lasso_logistic,8,SYNPO2
lasso_logistic,8,SYTL2
lasso_logistic,8,TGFB3
lasso_logistic,8,THY1
lasso_logistic,8,TMEM100
lasso_logistic,8,TP63
lasso_logistic,8,TRIM2
lasso_logistic,8,VIPR1
lasso_logistic,8,WDR49
lasso_logistic,8,ZNF385B
lasso_logistic,9,ASPN
lasso_logistic,9,CD24
lasso_logistic,9,CDH3
lasso_logistic,9,CFH
lasso_logistic,9,COL14A1
lasso_logistic,9,COL15A1
lasso_logistic,9,CSF3R
lasso_logistic,9,CXCL14
lasso_logistic,9,DCLK1
lasso_logistic,9,DIO2
lasso_logistic,9,F2RL3
lasso_logistic,9,FNDC1
lasso_logistic,9,GPX3
lasso_logistic,9,GRASP
lasso_logistic,9,HMCN1
lasso_logistic,9,ID1
lasso_logistic,9,IL18R1
lasso_logistic,9,IL18RAP
lasso_logistic,9,KLHL13
lasso_logistic,9,LRRC17
lasso_logistic,9,MMP7
lasso_logistic,9,NECAB1
lasso_logistic,9,NPR1
lasso_logistic,9,PCDH7
lasso_logistic,9,PDE7B
lasso_logistic,9,PSD3
lasso_logistic,9,PTGFRN
lasso_logistic,9,SLCO4A1
lasso_logistic,9,SYTL2
lasso_logistic,9,THY1
lasso_logistic,10,ASPN
lasso_logistic,10,CDH3
lasso_logistic,10,COL14A1
lasso_logistic,10,CSF3R
lasso_logistic,10,FNDC1
lasso_logistic,10,GPX3
lasso_logistic,10,GRASP
lasso_logistic,10,HMCN1
lasso_logistic,10,IL18R1
lasso_logistic,10,KLHL13
lasso_logistic,10,NECAB1
lasso_logistic,10,PSD3
lasso_logistic,10,PTGFRN
lasso_logistic,10,SLCO4A1
lasso_logistic,10,SYTL2
lasso_logistic,11,ASPN
lasso_logistic,11,CDH3
lasso_logistic,11,COL14A1
lasso_logistic,11,CSF3R
lasso_logistic,11,FNDC1
lasso_logistic,11,GPX3
lasso_logistic,11,HMCN1
lasso_logistic,11,KLHL13
lasso_logistic,11,LRRC17
lasso_logistic,11,NECAB1
lasso_logistic,11,PDE7B
lasso_logistic,11,PSD3
lasso_logistic,11,PTGFRN
lasso_logistic,11,SLCO4A1
lasso_logistic,11,SYTL2
lasso_logistic,12,ASPN
lasso_logistic,12,CDH3
lasso_logistic,12,CFH
lasso_logistic,12,COL14A1
lasso_logistic,12,CSF3R
lasso_logistic,12,FNDC1
lasso_logistic,12,GPX3
lasso_logistic,12,HMCN1
lasso_logistic,12,KLHL13
lasso_logistic,12,NECAB1
lasso_logistic,12,PSD3
lasso_logistic,12,PTGFRN
lasso_logistic,12,SLCO4A1
lasso_logistic,12,SYTL2
lasso_logistic,12,THY1
lasso_logistic,13,ACVRL1
lasso_logistic,13,ANK2
lasso_logistic,13,ASPN
lasso_logistic,13,BTNL9
lasso_logistic,13,C12ORF75
lasso_logistic,13,CD24
lasso_logistic,13,CDH2
lasso_logistic,13,CDH3
lasso_logistic,13,CFH
lasso_logistic,13,CNTN3
lasso_logistic,13,COL14A1
lasso_logistic,13,COL15A1
lasso_logistic,13,COL17A1
lasso_logistic,13,COL1A1
lasso_logistic,13,COMP
lasso_logistic,13,CRTAC1
lasso_logistic,13,CSF3R
lasso_logistic,13,CXCL14
lasso_logistic,13,DCLK1
lasso_logistic,13,DIO2
lasso_logistic,13,F2RL3
lasso_logistic,13,FCN3
lasso_logistic,13,FNDC1
lasso_logistic,13,GPX3
lasso_logistic,13,GRASP
lasso_logistic,13,HMCN1
lasso_logistic,13,HPSE2
lasso_logistic,13,HSPA4L
lasso_logistic,13,ID1
lasso_logistic,13,IL13RA2
lasso_logistic,13,IL18R1
lasso_logistic,13,IL18RAP
lasso_logistic,13,KLHL13
lasso_logistic,13,LRRC17
lasso_logistic,13,MFSD2A
lasso_logistic,13,MMP7
lasso_logistic,13,NECAB1
lasso_logistic,13,NPR1
lasso_logistic,13,PAPSS2
lasso_logistic,13,PCDH7
lasso_logistic,13,PDE7B
lasso_logistic,13,PLLP
lasso_logistic,13,PSD3
lasso_logistic,13,PTGFRN
lasso_logistic,13,S100A8
lasso_logistic,13,S1PR1
lasso_logistic,13,SLCO4A1
lasso_logistic,13,SYTL2
lasso_logistic,13,THY1
lasso_logistic,13,TRIM2
lasso_logistic,14,ACVRL1
lasso_logistic,14,ANK2
lasso_logistic,14,ASPN
lasso_logistic,14,BTNL9
lasso_logistic,14,C12ORF75
lasso_logistic,14,CD24
lasso_logistic,14,CDH2
lasso_logistic,14,CDH3
lasso_logistic,14,CFH
lasso_logistic,14,CNTN3
lasso_logistic,14,COL14A1
lasso_logistic,14,COL15A1
lasso_logistic,14,COL1A1
lasso_logistic,14,CP
lasso_logistic,14,CSF3R
lasso_logistic,14,CXCL14
lasso_logistic,14,DCLK1
lasso_logistic,14,DIO2
lasso_logistic,14,F2RL3
lasso_logistic,14,FMO5
lasso_logistic,14,FNDC1
lasso_logistic,14,GOLM1
lasso_logistic,14,GPX3
lasso_logistic,14,GRASP
lasso_logistic,14,HIF3A
lasso_logistic,14,HMCN1
lasso_logistic,14,HPSE2
lasso_logistic,14,HSPA4L
lasso_logistic,14,ID1
lasso_logistic,14,IL18R1
lasso_logistic,14,IL18RAP
lasso_logistic,14,KLHL13
lasso_logistic,14,LRRC17
lasso_logistic,14,LRRN1
lasso_logistic,14,MMP7
lasso_logistic,14,NECAB1
lasso_logistic,14,NPR1
lasso_logistic,14,PAPSS2
lasso_logistic,14,PCDH7
lasso_logistic,14,PDE7B
lasso_logistic,14,PLLP
lasso_logistic,14,PSD3
lasso_logistic,14,PTGFRN
lasso_logistic,14,S100A8
lasso_logistic,14,S1PR1
lasso_logistic,14,SLCO4A1
lasso_logistic,14,SPATA18
lasso_logistic,14,SYTL2
lasso_logistic,14,THY1
lasso_logistic,14,TRIM2
lasso_logistic,15,ASPN
lasso_logistic,15,CD24
lasso_logistic,15,CDH3
lasso_logistic,15,CFH
lasso_logistic,15,CLEC4E
lasso_logistic,15,COL14A1
lasso_logistic,15,COL15A1
lasso_logistic,15,COL1A1
lasso_logistic,15,CSF3R
lasso_logistic,15,CXCL14
lasso_logistic,15,DCLK1
lasso_logistic,15,DIO2
lasso_logistic,15,F2RL3
lasso_logistic,15,FNDC1
lasso_logistic,15,GPX3
lasso_logistic,15,GRASP
lasso_logistic,15,HMCN1
lasso_logistic,15,IL18R1
lasso_logistic,15,IL18RAP
lasso_logistic,15,KLHL13
lasso_logistic,15,LRRC17
lasso_logistic,15,NECAB1
lasso_logistic,15,NPR1
lasso_logistic,15,PDE7B
lasso_logistic,15,PSD3
lasso_logistic,15,PTGFRN
lasso_logistic,15,S100A8
lasso_logistic,15,SLCO4A1
lasso_logistic,15,SYTL2
lasso_logistic,15,THY1
lasso_logistic,16,ASPN
lasso_logistic,16,CD24
lasso_logistic,16,CDH3
lasso_logistic,16,CFH
lasso_logistic,16,CNTN3
lasso_logistic,16,COL14A1
lasso_logistic,16,COL15A1
lasso_logistic,16,CSF3R
lasso_logistic,16,CXCL14
lasso_logistic,16,DCLK1
lasso_logistic,16,DIO2
lasso_logistic,16,F2RL3
lasso_logistic,16,FNDC1
lasso_logistic,16,GPX3
lasso_logistic,16,GRASP
lasso_logistic,16,HMCN1
lasso_logistic,16,ID1
lasso_logistic,16,IL18R1
lasso_logistic,16,IL18RAP
lasso_logistic,16,KLHL13
lasso_logistic,16,LRRC17
lasso_logistic,16,NECAB1
lasso_logistic,16,NPR1
lasso_logistic,16,PAPSS2
lasso_logistic,16,PDE7B
lasso_logistic,16,PSD3
lasso_logistic,16,PTGFRN
lasso_logistic,16,SLCO4A1
lasso_logistic,16,SYTL2
lasso_logistic,16,THY1
lasso_logistic,17,ASPN
lasso_logistic,17,CDH3
lasso_logistic,17,CFH
lasso_logistic,17,COL14A1
lasso_logistic,17,CSF3R
lasso_logistic,17,FNDC1
lasso_logistic,17,GPX3
lasso_logistic,17,GRASP
lasso_logistic,17,HMCN1
lasso_logistic,17,KLHL13
lasso_logistic,17,LRRC17
lasso_logistic,17,NECAB1
lasso_logistic,17,PSD3
lasso_logistic,17,SLCO4A1
lasso_logistic,17,SYTL2
lasso_logistic,18,ASPN
lasso_logistic,18,CDH3
lasso_logistic,18,COL14A1
lasso_logistic,18,CSF3R
lasso_logistic,18,FNDC1
lasso_logistic,18,GPX3
lasso_logistic,18,GRASP
lasso_logistic,18,HMCN1
lasso_logistic,18,KLHL13
lasso_logistic,18,NECAB1
lasso_logistic,18,PDE7B
lasso_logistic,18,PSD3
lasso_logistic,18,PTGFRN
lasso_logistic,18,SLCO4A1
lasso_logistic,18,SYTL2
lasso_logistic,19,ASPN
lasso_logistic,19,CD24
lasso_logistic,19,CDH3
lasso_logistic,19,COL14A1
lasso_logistic,19,CSF3R
lasso_logistic,19,FNDC1
lasso_logistic,19,GPX3
lasso_logistic,19,HMCN1
lasso_logistic,19,KLHL13
lasso_logistic,19,NECAB1
lasso_logistic,19,PDE7B
lasso_logistic,19,PSD3
lasso_logistic,19,PTGFRN
lasso_logistic,19,SLCO4A1
lasso_logistic,19,SYTL2
lasso_logistic,20,ANK2
lasso_logistic,20,ASPN
lasso_logistic,20,CD24
lasso_logistic,20,CDH3
lasso_logistic,20,CFH
lasso_logistic,20,CNTN3
lasso_logistic,20,COL14A1
lasso_logistic,20,COL15A1
lasso_logistic,20,CSF3R
lasso_logistic,20,CXCL14
lasso_logistic,20,DCLK1
lasso_logistic,20,DIO2
lasso_logistic,20,FNDC1
lasso_logistic,20,GPX3
lasso_logistic,20,GRASP
lasso_logistic,20,HMCN1
lasso_logistic,20,IL18R1
lasso_logistic,20,IL18RAP
lasso_logistic,20,KLHL13
lasso_logistic,20,LRRC17
lasso_logistic,20,MMP7
lasso_logistic,20,NECAB1
lasso_logistic,20,PCDH7
lasso_logistic,20,PDE7B
lasso_logistic,20,PSD3
lasso_logistic,20,PTGFRN
lasso_logistic,20,S100A8
lasso_logistic,20,SLCO4A1
lasso_logistic,20,SYTL2
lasso_logistic,20,THY1
lasso_logistic,21,ASPN
lasso_logistic,21,CDH3
lasso_logistic,21,COL14A1
lasso_logistic,21,CSF3R
lasso_logistic,21,FNDC1
lasso_logistic,21,GPX3
lasso_logistic,21,GRASP
lasso_logistic,21,HMCN1
lasso_logistic,21,KLHL13
lasso_logistic,21,LRRC17
lasso_logistic,21,NECAB1
lasso_logistic,21,PDE7B
lasso_logistic,21,PSD3
lasso_logistic,21,SLCO4A1
lasso_logistic,21,SYTL2
lasso_logistic,22,ASPN
lasso_logistic,22,CD24
lasso_logistic,22,CDH3
lasso_logistic,22,CFH
lasso_logistic,22,CNTN3
lasso_logistic,22,COL14A1
lasso_logistic,22,COL15A1
lasso_logistic,22,CSF3R
lasso_logistic,22,CXCL14
lasso_logistic,22,DCLK1
lasso_logistic,22,DIO2
lasso_logistic,22,FNDC1
lasso_logistic,22,GPX3
lasso_logistic,22,GRASP
lasso_logistic,22,HMCN1
lasso_logistic,22,HSPA4L
lasso_logistic,22,ID1
lasso_logistic,22,IL18R1
lasso_logistic,22,IL18RAP
lasso_logistic,22,KLHL13
lasso_logistic,22,LRRC17
lasso_logistic,22,MMP7
lasso_logistic,22,NECAB1
lasso_logistic,22,NPR1
lasso_logistic,22,PDE7B
lasso_logistic,22,PSD3
lasso_logistic,22,PTGFRN
lasso_logistic,22,SLCO4A1
lasso_logistic,22,SYTL2
lasso_logistic,22,THY1
lasso_logistic,23,ANK2
lasso_logistic,23,ASPN
lasso_logistic,23,C12ORF75
lasso_logistic,23,CD24
lasso_logistic,23,CDH3
lasso_logistic,23,CFH
lasso_logistic,23,CNTN3
lasso_logistic,23,COL14A1
lasso_logistic,23,COL15A1
lasso_logistic,23,CSF3R
lasso_logistic,23,CXCL14
lasso_logistic,23,DCLK1
lasso_logistic,23,DIO2
lasso_logistic,23,F2RL3
lasso_logistic,23,FNDC1
lasso_logistic,23,GPX3
lasso_logistic,23,GRASP
lasso_logistic,23,HMCN1
lasso_logistic,23,IL18R1
lasso_logistic,23,IL18RAP
lasso_logistic,23,KLHL13
lasso_logistic,23,LRRC17
lasso_logistic,23,NECAB1
lasso_logistic,23,PCDH7
lasso_logistic,23,PDE7B
lasso_logistic,23,PSD3
lasso_logistic,23,PTGFRN
lasso_logistic,23,SLCO4A1
lasso_logistic,23,SYTL2
lasso_logistic,23,THY1
lasso_logistic,24,ASPN
lasso_logistic,24,CDH3
lasso_logistic,24,COL14A1
lasso_logistic,24,CSF3R
lasso_logistic,24,FNDC1
lasso_logistic,24,GPX3
lasso_logistic,24,GRASP
lasso_logistic,24,HMCN1
lasso_logistic,24,KLHL13
lasso_logistic,24,NECAB1
lasso_logistic,24,NPR1
lasso_logistic,24,PDE7B
lasso_logistic,24,PSD3
lasso_logistic,24,SLCO4A1
lasso_logistic,24,SYTL2
lasso_logistic,25,ASPN
lasso_logistic,25,CD24
lasso_logistic,25,CDH3
lasso_logistic,25,COL14A1
lasso_logistic,25,CSF3R
lasso_logistic,25,FNDC1
lasso_logistic,25,GPX3
lasso_logistic,25,GRASP
lasso_logistic,25,HMCN1
lasso_logistic,25,KLHL13
lasso_logistic,25,NECAB1
lasso_logistic,25,PSD3
lasso_logistic,25,PTGFRN
lasso_logistic,25,SLCO4A1
lasso_logistic,25,SYTL2
lasso_logistic,26,ASPN
lasso_logistic,26,CD24
lasso_logistic,26,CDH3
lasso_logistic,26,CFH
lasso_logistic,26,COL14A1
lasso_logistic,26,FNDC1
lasso_logistic,26,GPX3
lasso_logistic,26,HMCN1
lasso_logistic,26,KLHL13
lasso_logistic,26,LRRC17
lasso_logistic,26,NECAB1
lasso_logistic,26,PSD3
lasso_logistic,26,PTGFRN
lasso_logistic,26,SLCO4A1
lasso_logistic,26,SYTL2
lasso_logistic,27,ASPN
lasso_logistic,27,C12ORF75
lasso_logistic,27,CD24
lasso_logistic,27,COL14A1
lasso_logistic,27,CSF3R
lasso_logistic,27,FNDC1
lasso_logistic,27,GPX3
lasso_logistic,27,HMCN1
lasso_logistic,27,IL18RAP
lasso_logistic,27,KLHL13
lasso_logistic,27,NECAB1
lasso_logistic,27,PSD3
lasso_logistic,27,S100A8
lasso_logistic,27,SLCO4A1
lasso_logistic,27,SYTL2
lasso_logistic,28,ACVRL1
lasso_logistic,28,ANK2
lasso_logistic,28,ASPN
lasso_logistic,28,BTNL9
lasso_logistic,28,C12ORF75
lasso_logistic,28,CD24
lasso_logistic,28,CDH2
lasso_logistic,28,CDH3
lasso_logistic,28,CFH
lasso_logistic,28,CNTN3
lasso_logistic,28,COL14A1
lasso_logistic,28,COL15A1
lasso_logistic,28,COL1A1
lasso_logistic,28,COL3A1
lasso_logistic,28,CSF3R
lasso_logistic,28,CXCL14
lasso_logistic,28,DCLK1
lasso_logistic,28,DIO2
lasso_logistic,28,F2RL3
lasso_logistic,28,FMO5
lasso_logistic,28,FNDC1
lasso_logistic,28,GOLM1
lasso_logistic,28,GPX3
lasso_logistic,28,GRASP
lasso_logistic,28,HMCN1
lasso_logistic,28,HSPA4L
lasso_logistic,28,ID1
lasso_logistic,28,IL18R1
lasso_logistic,28,IL18RAP
lasso_logistic,28,KLHL13
lasso_logistic,28,LRRC17
lasso_logistic,28,LRRN1
lasso_logistic,28,LTBP1
lasso_logistic,28,MMP7
lasso_logistic,28,NECAB1
lasso_logistic,28,NPR1
lasso_logistic,28,OGN
lasso_logistic,28,PAPSS2
lasso_logistic,28,PCDH7
lasso_logistic,28,PDE7B
